compound_name,polarity,mz,rtmin,rtmax,quality,fragmz,int,first_scan
Thymine,pos,127.05020400000001,2.811063199,3.827803593,maybe,56.04944411263285,2477.958826207926,26788
Thymine,pos,127.05020400000001,2.811063199,3.827803593,maybe,82.0289538561854,1828.7235409613015,26602
Thymine,pos,127.05020400000001,2.811063199,3.827803593,maybe,84.04437156998836,4527.147310236288,26301
Thymine,pos,127.05020400000001,2.811063199,3.827803593,yes,109.03961182587358,3789.741355675889,26515
Thymine,pos,127.05020400000001,2.811063199,3.827803593,yes,110.02364499101472,11010.498837497853,26166
Thymine,pos,127.05020400000001,2.811063199,3.827803593,yes,127.05016929464347,20870.415104469677,26166
Melamine,pos,127.07267,6.544547429,7.624639616,yes,43.02902761089738,188851.17855296435,62020
Melamine,pos,127.07267,6.544547429,7.624639616,yes,60.05554613681127,131448.7151683595,62020
Melamine,pos,127.07267,6.544547429,7.624639616,yes,68.02425731753539,134129.98190993702,62020
Melamine,pos,127.07267,6.544547429,7.624639616,yes,85.05078015731043,1562610.840904318,62020
Melamine,pos,127.07267,6.544547429,7.624639616,yes,110.0459884642506,63400.14222751674,62106
Melamine,pos,127.07267,6.544547429,7.624639616,yes,127.0726080470755,4193154.3882308467,62020
Melamine,pos,127.07267,6.544547429,7.624639616,maybe,128.07565442612128,92415.76498726626,62246
Melamine,pos,127.07267,6.544547429,7.624639616,maybe,136.67957947603682,48165.26579082832,62592
"Taurine, 2H4",neg,128.032498,9.778730144,10.61450461,yes,79.95734318913054,54244.67356708233,83493
"Taurine, 2H4",neg,128.032498,9.778730144,10.61450461,yes,128.0324713074577,79099.50893992888,83493
5-Oxoproline,neg,128.03531800000002,5.990566839,7.262264971,maybe,82.03007119833376,10329.796645401528,46164
5-Oxoproline,neg,128.03531800000002,5.990566839,7.262264971,yes,128.03541675414033,137881.93089984913,45289
Pipecolic acid,neg,128.071703,8.502722753,9.229201278,maybe,82.06615385452818,2712.263515072777,65565
Pipecolic acid,neg,128.071703,8.502722753,9.229201278,yes,128.071754040916,46121.2906602575,65338
Pipecolic acid,neg,128.071703,8.502722753,9.229201278,maybe,129.07518813555572,1722.8729505750869,65625
Itaconic acid,neg,129.01933400000001,12.29419668,12.91770007,yes,85.02957169078007,38628.60055251633,95458
Itaconic acid,neg,129.01933400000001,12.29419668,12.91770007,maybe,129.01931486550984,4141.432152077004,95771
"Thymine, 2H4",neg,129.06076000000002,2.762259297,3.924085253,yes,41.99857629137755,124542.14703193074,23933
"Thymine, 2H4",neg,129.06076000000002,2.762259297,3.924085253,yes,129.06082883627062,25824.735523808937,23933
"Taurine, 2H4",pos,130.04704999999998,9.778730144,10.61450461,yes,48.07456236017807,23066.90574338408,91192
"Taurine, 2H4",pos,130.04704999999998,9.778730144,10.61450461,maybe,57.06987020381855,3781.289623570298,91192
"Taurine, 2H4",pos,130.04704999999998,9.778730144,10.61450461,yes,112.03652027462071,4651.241920550171,91192
"Taurine, 2H4",pos,130.04704999999998,9.778730144,10.61450461,yes,130.04704917538623,7878.203272219371,91192
"Taurine, 2H4",pos,130.04704999999998,9.778730144,10.61450461,maybe,130.15900881981727,3132.5169209993437,91192
5-Oxoproline,pos,130.04987,5.990566839,7.262264971,maybe,41.03853979571723,6713.95002969285,56015
5-Oxoproline,pos,130.04987,5.990566839,7.262264971,maybe,56.049432446629105,9446.805478852326,56015
5-Oxoproline,pos,130.04987,5.990566839,7.262264971,yes,84.04433241724314,67309.97388964063,56015
5-Oxoproline,pos,130.04987,5.990566839,7.262264971,maybe,85.04768892875413,2600.504819538236,56308
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,57.03462839178689,2273.8464928963335,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,68.0506135279797,3240.5863168410774,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,71.01390241644347,4077.959720476486,84266
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,73.02957028578021,2760.1634682689382,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,82.02991533969595,2743.054643273732,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,84.04555890570072,5794.038134488193,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,86.02481391336052,3100.7047171218724,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,maybe,88.04049784547502,7384.368465887806,85627
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,yes,128.03540727532487,17970.81391068203,84154
Hydroxyproline,neg,130.050968,10.84958054,11.7453982,yes,130.05103656374223,32050.891846484687,84154
Propionylglycine,neg,130.050968,3.223024769,4.748335923,yes,74.0247838818211,107553.58579542891,24384
Propionylglycine,neg,130.050968,3.223024769,4.748335923,maybe,86.06123551633743,7994.013719448517,24384
Propionylglycine,neg,130.050968,3.223024769,4.748335923,maybe,130.051130660744,6465.948385627402,24384
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,maybe,55.054245785359484,37949.177289865096,77689
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,yes,56.04943473021511,135573.9437672165,77689
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,maybe,58.06514937229268,30977.39863204956,77879
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,maybe,67.05428411177205,19514.44808245276,77689
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,yes,84.08069963261276,1618100.2930617558,77689
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,maybe,85.08407461702801,40465.87569534747,77879
Pipecolic acid,pos,130.086255,8.502722753,9.229201278,yes,130.08613330794878,240680.49466184585,77689
L-Isoleucine,neg,130.087353,6.928985843,7.481065281,yes,130.087356340844,58134.66529337565,52166
L-Leucine,neg,130.087353,6.400909859,7.000996204,maybe,84.0819030430834,3589.295807742449,49026
L-Leucine,neg,130.087353,6.400909859,7.000996204,yes,130.08737081967408,62098.40293808387,49026
L-Asparagine,neg,131.046217,11.26926487,12.90087049,yes,41.998563038363656,24108.936496797287,88190
L-Asparagine,neg,131.046217,11.26926487,12.90087049,maybe,58.029872641668064,1963.277463913301,88190
L-Asparagine,neg,131.046217,11.26926487,12.90087049,yes,70.02988383082663,6305.388756358667,88190
L-Asparagine,neg,131.046217,11.26926487,12.90087049,maybe,71.025166455732,1899.0906647740771,88190
L-Asparagine,neg,131.046217,11.26926487,12.90087049,maybe,72.0091829229962,2325.383323711758,88190
L-Asparagine,neg,131.046217,11.26926487,12.90087049,yes,95.02518655567022,2907.291562460133,88332
L-Asparagine,neg,131.046217,11.26926487,12.90087049,maybe,96.00922873418189,1770.7454227124801,88333
L-Asparagine,neg,131.046217,11.26926487,12.90087049,yes,113.03574256327438,4988.403720180528,88332
L-Asparagine,neg,131.046217,11.26926487,12.90087049,yes,114.01975556932359,6651.063909910401,88190
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,maybe,60.07454728315942,1488.9193081695632,27440
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,maybe,86.0539316554286,1042.4602039906335,27440
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,yes,88.06950167421263,3309.661092754918,27440
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,maybe,113.0647301079301,2831.520881159856,27440
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,yes,114.04872480612092,8272.56276528557,27440
"Thymine, 2H4",pos,131.075312,2.762259297,3.924085253,yes,131.07526823039973,19905.37938228944,27440
"L-Isoleucine, 15N",neg,131.08438800000002,6.75829994,7.750379255,yes,131.08438875408496,7095.409751712363,57243
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,maybe,71.01394218316466,8266.000886140046,99047
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,maybe,72.00912985091335,1938.8850600620524,99292
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,yes,88.04045970344674,27314.1574567159,99047
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,maybe,114.01989193048487,1686.662115701224,99292
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,yes,115.00384079784803,7744.545205984166,99047
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,maybe,132.0303588360554,4809.508090363288,99047
L-Aspartic acid,neg,132.030233,12.56065002,13.73149161,yes,132.03041416377604,4803.871942197302,99047
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,maybe,41.03857324141022,7646.720701038328,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,maybe,43.02897734861137,8967.226001460967,98850
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,44.04945680349756,49488.9553251974,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,58.065075807898246,11618.022594060652,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,68.04944909907921,62020.968662161045,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,86.0600221323879,102459.62155533509,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,90.05497755202117,31228.179876496688,98571
Hydroxyproline,pos,132.06552,10.84958054,11.7453982,yes,132.06577910558613,18960.393836600306,98571
Propionylglycine,pos,132.06552,3.223024769,4.748335923,yes,57.03346037027293,4877.639364690606,30995
Propionylglycine,pos,132.06552,3.223024769,4.748335923,yes,76.0392733853738,3607.2644355346797,30995
Creatine,pos,132.076753,10.98295194,11.53489983,yes,43.02902057654963,346630.42707684654,100223
Creatine,pos,132.076753,10.98295194,11.53489983,yes,44.049421748600125,3504832.2375217015,100223
Creatine,pos,132.076753,10.98295194,11.53489983,yes,87.05523133758854,145171.1730805072,100223
Creatine,pos,132.076753,10.98295194,11.53489983,yes,90.054878015104,2329142.101453993,100223
Creatine,pos,132.076753,10.98295194,11.53489983,maybe,114.06625440218971,73985.08866644965,100223
Creatine,pos,132.076753,10.98295194,11.53489983,yes,132.07665460546946,892027.7221354657,100471
L-Isoleucine,pos,132.101905,6.928985843,7.481065281,maybe,41.038548894651704,37567.4817529433,63417
L-Isoleucine,pos,132.101905,6.928985843,7.481065281,maybe,44.049459513951746,85064.96695175991,63417
L-Isoleucine,pos,132.101905,6.928985843,7.481065281,maybe,61.01066455265119,20421.65116147042,63417
L-Isoleucine,pos,132.101905,6.928985843,7.481065281,maybe,69.06986832616221,50754.50478054033,63417
L-Isoleucine,pos,132.101905,6.928985843,7.481065281,yes,86.09639442643746,147054.96012304162,63417
L-Leucine,pos,132.101905,6.400909859,7.000996204,maybe,41.0385802396271,24203.695598191433,57774
L-Leucine,pos,132.101905,6.400909859,7.000996204,maybe,43.054222310574254,42230.58585325299,57689
L-Leucine,pos,132.101905,6.400909859,7.000996204,maybe,44.04945992515503,67961.97138740262,57689
L-Leucine,pos,132.101905,6.400909859,7.000996204,yes,86.09639801053382,109730.27408580619,57689
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,maybe,44.049443868093036,48903.46352593426,85275
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,maybe,45.03346418476585,52108.802727220325,85275
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,maybe,55.01775798887848,33991.767326956084,85239
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,58.06506047633302,654224.6374277836,85106
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,59.07289308955848,440710.91282754345,85106
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,60.08070944394778,497815.41299347865,85106
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,73.02832907182345,312671.2474913354,85106
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,maybe,116.07049145401383,30984.136443792606,85281
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,132.10190564168784,6366252.74063813,85106
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,yes,133.10521410610926,171545.17334620657,85157
beta-Alaninebetaine,pos,132.101905,9.42534504,10.02543139,maybe,142.08865321778535,69380.91536193785,85106
Malic acid,neg,133.014249,13.07315291,13.93722985,yes,43.01901049383478,25495.324715486237,102437
Malic acid,neg,133.014249,13.07315291,13.93722985,yes,71.01391471916456,128366.83960286458,102437
Malic acid,neg,133.014249,13.07315291,13.93722985,yes,72.99319607580581,26125.897078639777,102437
Malic acid,neg,133.014249,13.07315291,13.93722985,maybe,89.0245483104412,13997.296663875468,102575
Malic acid,neg,133.014249,13.07315291,13.93722985,yes,115.0037906422112,135647.18848632812,102437
Malic acid,neg,133.014249,13.07315291,13.93722985,yes,133.01451730032926,26702.141342884155,102437
L-Asparagine,pos,133.060769,11.26926487,12.90087049,maybe,43.01787395575292,2873.0051236447835,104161
L-Asparagine,pos,133.060769,11.26926487,12.90087049,maybe,44.04944935434537,4829.463553242774,104010
L-Asparagine,pos,133.060769,11.26926487,12.90087049,maybe,46.02875382035272,1930.8831020950993,104010
L-Asparagine,pos,133.060769,11.26926487,12.90087049,maybe,70.02874813853983,2187.00934113517,104010
L-Asparagine,pos,133.060769,11.26926487,12.90087049,yes,74.0236376732742,11956.520601413495,103866
L-Asparagine,pos,133.060769,11.26926487,12.90087049,maybe,87.05541432542,3702.711496509948,104925
L-Ornithine,pos,133.097154,16.48411359,18.37967013,maybe,43.054192113833146,553.1403820631893,147677
L-Ornithine,pos,133.097154,16.48411359,18.37967013,yes,70.06506838671676,32436.12684175946,147485
L-Ornithine,pos,133.097154,16.48411359,18.37967013,maybe,71.06842871640562,667.582517578711,147485
L-Ornithine,pos,133.097154,16.48411359,18.37967013,maybe,88.02153675106652,634.5497119635867,147485
L-Ornithine,pos,133.097154,16.48411359,18.37967013,maybe,97.07600556652892,462.2939449071141,147485
L-Ornithine,pos,133.097154,16.48411359,18.37967013,maybe,115.08659369654889,578.305012126968,147485
L-Ornithine,pos,133.097154,16.48411359,18.37967013,yes,116.07059892117964,2459.705411044513,147485
"L-Isoleucine, 15N",pos,133.09894,6.75829994,7.750379255,maybe,41.03851198748109,4536.478700182075,63629
"L-Isoleucine, 15N",pos,133.09894,6.75829994,7.750379255,yes,45.046483508165906,9994.338177150703,63710
"L-Isoleucine, 15N",pos,133.09894,6.75829994,7.750379255,yes,69.06986789267685,6721.619347614718,63629
"L-Isoleucine, 15N",pos,133.09894,6.75829994,7.750379255,yes,87.09342049149876,16653.967476318965,63629
L-Aspartic acid,pos,134.044785,12.56065002,13.73149161,yes,43.017845522775964,3727.253524207338,115413
L-Aspartic acid,pos,134.044785,12.56065002,13.73149161,maybe,70.0287303053488,1835.9040693011532,115413
L-Aspartic acid,pos,134.044785,12.56065002,13.73149161,yes,74.02361100924422,8236.7577626897,115413
L-Aspartic acid,pos,134.044785,12.56065002,13.73149161,maybe,88.03930050186783,2162.094121186121,115413
Adenine,neg,134.047219,4.408623192,5.704809698,maybe,65.01451104971761,8727.087902979112,33671
Adenine,neg,134.047219,4.408623192,5.704809698,yes,92.02548652073101,31287.755414411487,33584
Adenine,neg,134.047219,4.408623192,5.704809698,yes,107.0363426471326,146090.1749833427,33584
Adenine,neg,134.047219,4.408623192,5.704809698,yes,134.04725577029873,575141.1759633657,33584
Adenine,neg,134.047219,4.408623192,5.704809698,maybe,135.05040710116177,8944.530919521128,33584
Threonic acid,neg,135.029899,9.038755824,10.25291854,maybe,56.99825078245323,37935.21335542058,70372
Threonic acid,neg,135.029899,9.038755824,10.25291854,yes,59.01389303783658,55557.63258533491,70372
Threonic acid,neg,135.029899,9.038755824,10.25291854,maybe,71.01387882431668,15467.130727245942,70372
Threonic acid,neg,135.029899,9.038755824,10.25291854,yes,75.00882016071832,245852.49200188232,70372
Threonic acid,neg,135.029899,9.038755824,10.25291854,maybe,89.02455339574036,24337.686345627055,70372
Threonic acid,neg,135.029899,9.038755824,10.25291854,maybe,135.03005552642918,52138.819298602895,70372
Allopurinol,neg,135.031235,4.164680433,5.035746229,maybe,64.01928427737552,19816.32468307913,33777
Allopurinol,neg,135.031235,4.164680433,5.035746229,yes,65.01455744674635,9503.076968346113,34043
Allopurinol,neg,135.031235,4.164680433,5.035746229,maybe,79.03015896256466,7362.8961776236765,34313
Allopurinol,neg,135.031235,4.164680433,5.035746229,yes,92.02546895369503,154747.5079331274,33777
Allopurinol,neg,135.031235,4.164680433,5.035746229,maybe,107.02517626244952,14044.417571368811,33909
Allopurinol,neg,135.031235,4.164680433,5.035746229,yes,135.03129620004893,148646.93339376248,33777
Hypoxanthine,neg,135.031235,5.955204569,7.189214446,maybe,65.01455796742663,21084.38936787615,46475
Hypoxanthine,neg,135.031235,5.955204569,7.189214446,maybe,66.00982308515647,6291.5795341675985,46475
Hypoxanthine,neg,135.031235,5.955204569,7.189214446,yes,92.02550629535327,199755.41538477424,46231
Hypoxanthine,neg,135.031235,5.955204569,7.189214446,yes,135.0313562153447,151192.70781989233,46231
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,43.017800156643766,196550.03582216514,89279
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,maybe,44.97930864301358,103057.51949280346,89279
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,44.99703212491477,155612.4984837761,89429
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,45.03343456904332,550474.8189314943,89279
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,46.994939385924155,229337.52655373764,89478
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,48.00274516530568,237130.20167111128,89279
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,55.01775735052298,156508.65620422363,89279
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,61.01057077724549,139269.43076440337,89635
Dimethylsulfoniopropionate,pos,135.047428,9.730089821,10.33538143,yes,63.02622248920563,1868071.3866689645,89279
